Angle,Intensity
16.868018920,3766.0
16.889751800,3632.0
16.911484680,3637.0
16.933217560,3625.0
16.954950440,3692.0
16.976683320,3584.0
16.998416200,3590.0
17.020149080,3563.0
17.041881960,3644.0
17.063614840,3594.0
17.085347720,3594.0
17.107080600,3509.0
17.128813480,3571.0
17.150546360,3506.0
17.172279240,3507.0
17.194012120,3624.0
17.215745000,3726.0
17.237477880,3521.0
17.259210760,3565.0
17.280943640,3484.0
17.302676520,3568.0
17.324409400,3675.0
17.346142280,3647.0
17.367875160,3573.0
17.389608040,3481.0
17.411340920,3568.0
17.433073800,3695.0
17.454806680,3671.0
17.476539560,3510.0
17.498272440,3474.0
17.520005320,3562.0
17.541738200,3619.0
17.563471080,3483.0
17.585203960,3439.0
17.606936840,3533.0
17.628669720,3539.0
17.650402600,3507.0
17.672135480,3635.0
17.693868360,3346.0
17.715601240,3616.0
17.737334120,3518.0
17.759067000,3565.0
17.780799880,3591.0
17.802532760,3535.0
17.824265640,3571.0
17.845998520,3561.0
17.867731400,3569.0
17.889464280,3540.0
17.911197160,3459.0
17.932930040,3453.0
17.954662920,3482.0
17.976395800,3522.0
17.998128680,3541.0
18.019861560,3535.0
18.041594440,3455.0
18.063327320,3535.0
18.085060200,3527.0
18.106793080,3531.0
18.128525960,3551.0
18.150258840,3366.0
18.171991720,3407.0
18.193724600,3444.0
18.215457480,3506.0
18.237190360,3521.0
18.258923240,3439.0
18.280656120,3542.0
18.302389000,3493.0
18.324121880,3419.0
18.345854760,3379.0
18.367587640,3451.0
18.389320520,3525.0
18.411053400,3519.0
18.432786280,3516.0
18.454519160,3461.0
18.476252040,3441.0
18.497984920,3395.0
18.519717800,3532.0
18.541450680,3449.0
18.563183560,3522.0
18.584916440,3430.0
18.606649320,3609.0
18.628382200,3432.0
18.650115080,3632.0
18.671847960,3454.0
18.693580840,3535.0
18.715313720,3419.0
18.737046600,3361.0
18.758779480,3462.0
18.780512360,3470.0
18.802245240,3415.0
18.823978120,3421.0
18.845711000,3485.0
18.867443880,3514.0
18.889176760,3569.0
18.910909640,3495.0
18.932642520,3574.0
18.954375400,3488.0
18.976108280,3408.0
18.997841160,3463.0
19.019574040,3423.0
19.041306920,3375.0
19.063039800,3370.0
19.084772680,3409.0
19.106505560,3453.0
19.128238440,3372.0
19.149971320,3454.0
19.171704200,3402.0
19.193437080,3458.0
19.215169960,3402.0
19.236902840,3277.0
19.258635720,3260.0
19.280368600,3415.0
19.302101480,3335.0
19.323834360,3411.0
19.345567240,3392.0
19.367300120,3477.0
19.389033000,3397.0
19.410765880,3412.0
19.432498760,3481.0
19.454231640,3377.0
19.475964520,3399.0
19.497697400,3314.0
19.519430280,3350.0
19.541163160,3324.0
19.562896040,3386.0
19.584628920,3365.0
19.606361800,3322.0
19.628094680,3365.0
19.649827560,3412.0
19.671560440,3289.0
19.693293320,3268.0
19.715026200,3402.0
19.736759080,3412.0
19.758491960,3434.0
19.780224840,3359.0
19.801957720,3497.0
19.823690600,3271.0
19.845423480,3299.0
19.867156360,3303.0
19.888889240,3402.0
19.910622120,3313.0
19.932355000,3347.0
19.954087880,3313.0
19.975820760,3384.0
19.997553640,3446.0
20.019286520,3428.0
20.041019400,3488.0
20.062752280,3403.0
20.084485160,3366.0
20.106218040,3409.0
20.127950920,3351.0
20.149683800,3512.0
20.171416680,3416.0
20.193149560,3445.0
20.214882440,3543.0
20.236615320,3373.0
20.258348200,3443.0
20.280081080,3418.0
20.301813960,3500.0
20.323546840,3437.0
20.345279720,3508.0
20.367012600,3434.0
20.388745480,3287.0
20.410478360,3332.0
20.432211240,3398.0
20.453944120,3290.0
20.475677000,3294.0
20.497409880,3348.0
20.519142760,3249.0
20.540875640,3376.0
20.562608520,3334.0
20.584341400,3134.0
20.606074280,3275.0
20.627807160,3227.0
20.649540040,3198.0
20.671272920,3250.0
20.693005800,3233.0
20.714738680,3334.0
20.736471560,3286.0
20.758204440,3258.0
20.779937320,3164.0
20.801670200,3247.0
20.823403080,3242.0
20.845135960,3129.0
20.866868840,3152.0
20.888601720,3113.0
20.910334600,3150.0
20.932067480,3136.0
20.953800360,3158.0
20.975533240,3101.0
20.997266120,3067.0
21.018999000,3279.0
21.040731880,3145.0
21.062464760,3137.0
21.084197640,3205.0
21.105930520,3081.0
21.127663400,3029.0
21.149396280,2999.0
21.171129160,3171.0
21.192862040,3194.0
21.214594920,3297.0
21.236327800,3050.0
21.258060680,3075.0
21.279793560,3056.0
